fid,nome,geometriaaproximada,geocodigo,anodereferencia
3539,Nova Veneza,Não,"4211603",
3540,Cerro Largo,Não,"4305207",
3541,Guarani das Missões,Não,"4309506",
3542,Jaboticaba,Não,"4310850",
3543,Nordestina,Não,"2922656",
3544,Nova Ramada,Não,"4313334",
3545,Salvador das Missões,Não,"4316477",
3546,Canhoba,Não,"2801108",
3547,Morro Grande,Não,"4211256",
3548,Treze de Maio,Não,"4218400",
3549,Charrua,Não,"4305371",
3550,Dezesseis de Novembro,Não,"4306353",
3551,Erebango,Não,"4306973",
3552,Esmeralda,Não,"4307401",
3553,São Sebastião de Lagoa de Roça,Não,"2515104",
3554,Estação,Não,"4307559",
3555,Machadinho,Não,"4311700",
3556,Jacaré dos Homens,Não,"2703403",
3557,Montauri,Não,"4312351",
3558,Nova Boa Vista,Não,"4312955",
3559,Nova Pádua,Não,"4313086",
3560,Porto Xavier,Não,"4315107",
3561,São José das Missões,Não,"4318457",
3562,São Pedro das Missões,Não,"4319364",
3563,Chã de Alegria,Não,"2604403",
3564,Tupanci do Sul,Não,"4322186",
3565,Ubiretama,Não,"4322343",
3566,Bom Progresso,Não,"4302378",
3567,Carlos Gomes,Não,"4304853",
3568,Santana do Mundaú,Não,"2708105",
3569,Cruzaltense,Não,"4306130",
3570,Humaitá,Não,"4309704",
3571,Novo Tiradentes,Não,"4313441",
3572,Angelim,Não,"2601003",
3573,Novo Xingu,Não,"4313466",
3574,Paim Filho,Não,"4313607",
3575,Paulo Bento,Não,"4314134",
3576,Porto Vera Cruz,Não,"4315073",
3577,Sagrada Família,Não,"4316428",
3578,Três Arroios,Não,"4321634",
3579,Capinzal,Não,"4203907",
3580,Petrolândia,Não,"4212700",
3581,Vera Cruz,Não,"2414803",
3582,Agronômica,Não,"4200309",
3583,Hortolândia,Não,"3519071",
3584,Cristal do Sul,Não,"4306072",
3585,Gramado,Não,"4309100",
3586,Gramado dos Loureiros,Não,"4309126",
3587,Iraí,Não,"4310504",
3588,Palmitinho,Não,"4313805",
3589,Pinheirinho do Vale,Não,"4314498",
3590,Arantina,Não,"3103603",
3591,Rodeio Bonito,Não,"4315909",
3592,Taquaruçu do Sul,Não,"4321329",
3593,Vicente Dutra,Não,"4323101",
3594,Riachão do Poço,Não,"2512762",
3595,Vista Alegre,Não,"4323507",
3596,Frei Rogério,Não,"4205555",
3597,Ipira,Não,"4207601",
3598,Ouro,Não,"4211801",
3599,Paial,Não,"4211876",
3600,Pouso Redondo,Não,"4213708",
3601,Catanduvas,Não,"4204004",
3602,Cordilheira Alta,Não,"4204350",
3603,Dona Emma,Não,"4205100",
3604,Iomerê,Não,"4207577",
3605,Joaçaba,Não,"4209003",
3606,Luzerna,Não,"4210035",
3607,Mirim Doce,Não,"4210852",
3608,Mondaí,Não,"4211009",
3609,Planalto Alegre,Não,"4213153",
3610,Argirita,Não,"3104403",
3611,Rio do Oeste,Não,"4214607",
3612,Barão de Monte Alto,Não,"3105509",
3613,Alumínio,Não,"3501152",
3614,Vista Gaúcha,Não,"4323705",
3615,Francisco Morato,Não,"3516309",
3616,Olímpio Noronha,Não,"3145505",
3617,Guararema,Não,"3518305",
3618,Louveira,Não,"3527306",
3619,Nazaré Paulista,Não,"3532405",
3620,Vanini,Não,"4322558",
3621,Canitar,Não,"3510153",
3622,Porto Rico,Não,"4120200",
3623,Jumirim,Não,"3525854",
3624,Saltinho,Não,"3545159",
3625,Divinésia,Não,"3121902",
3626,Amaporã,Não,"4100905",
3627,Florínea,Não,"3516101",
3628,Canas,Não,"3509957",
3629,Cruzália,Não,"3513306",
3630,Nova Odessa,Não,"3533403",
3631,Pedrinhas Paulista,Não,"3537156",
3632,Coimbra,Não,"3116704",
3633,Tarumã,Não,"3553955",
3634,Engenheiro Coelho,Não,"3515152",
3635,Iracemápolis,Não,"3521408",
3636,Lindóia,Não,"3527009",
3637,Ribeirão do Sul,Não,"3543204",
3638,Bom Repouso,Não,"3107901",
3639,Bueno Brandão,Não,"3109105",
3640,Santa Gertrudes,Não,"3546702",
3641,Paty do Alferes,Não,"3303856",
3642,Matinhas,Não,"2509339",
3643,Amparo do Serra,Não,"3102506",
3644,Adolfo,Não,"3500204",
3645,Glória de Dourados,Não,"5004007",
3646,Santo Antônio do Jardim,Não,"3548104",
3647,Magda,Não,"3528304",
3648,Carvalhos,Não,"3114808",
3649,Júlio Mesquita,Não,"3525805",
3650,Lavrinhas,Não,"3526605",
3651,Águas da Prata,Não,"3500402",
3652,Camaragibe,Não,"2603454",
3653,Bandeira do Sul,Não,"3105301",
3654,Vitória Brasil,Não,"3556958",
3655,Carvalhópolis,Não,"3114709",
3656,Santa Lúcia,Não,"3546900",
3657,Marilena,Não,"4115002",
3658,Bicas,Não,"3106903",
3659,Delfinópolis,Não,"3121209",
3660,Pedranópolis,Não,"3536901",
3661,Chácara,Não,"3115904",
3662,Coronel Pacheco,Não,"3119609",
3663,Areado,Não,"3104304",
3664,Cândido Rodrigues,Não,"3510104",
3665,São José de Ubá,Não,"3305133",
3666,Santa Ernestina,Não,"3546504",
3667,Astolfo Dutra,Não,"3104601",
3668,São Gonçalo do Piauí,Não,"2209807",
3669,Dumont,Não,"3514601",
3670,Antônio Prado de Minas,Não,"3103108",
3671,Campo do Meio,Não,"3111309",
3672,Franciscópolis,Não,"3126752",
3673,Cristina,Não,"3120508",
3674,Pinhão,Não,"4119301",
3675,Palmital,Não,"4117800",
3676,Pitanga,Não,"4119608",
3677,Silva Jardim,Não,"3305604",
3678,Brejinho,Não,"2602506",
3679,Indaiabira,Não,"3130655",
3680,Desterro do Melo,Não,"3121506",
3681,Ladário,Não,"5005202",
3682,Águas de São Pedro,Não,"3500600",
3683,Catiguá,Não,"3511201",
3684,Turiúba,Não,"3555208",
3685,Aguanil,Não,"3100807",
3686,Tenório,Não,"2516755",
3687,Natividade,Não,"3303104",
3688,Carmópolis,Não,"2801504",
3689,Capelinha,Não,"3112307",
3690,Brodowski,Não,"3507803",
3691,Buritama,Não,"3508108",
3692,Lourdes,Não,"3527256",
3693,Querência do Norte,Não,"4121000",
3694,Jaci,Não,"3524501",
3695,Poloni,Não,"3539905",
3696,Guzolândia,Não,"3518909",
3697,Ipiguá,Não,"3521150",
3698,Jaborandi,Não,"3524204",
3699,Marinópolis,Não,"3529104",
3700,Treviso,Não,"4218350",
3701,São João de Iracema,Não,"3549250",
3702,São Francisco,Não,"3549003",
3703,Campestre de Goiás,Não,"5204607",
3704,Córrego Fundo,Não,"3119955",
3705,Crucilândia,Não,"3120607",
3706,Três Fronteiras,Não,"3554904",
3707,Nova Canaã Paulista,Não,"3532843",
3708,Abre Campo,Não,"3100302",
3709,Santa Fé do Sul,Não,"3546603",
3710,Coxixola,Não,"2504850",
3711,Santana da Ponte Pensa,Não,"3547205",
3712,Turmalina,Não,"3555307",
3713,Alvinópolis,Não,"3102308",
3714,Riachão,Não,"2512747",
3715,Itatiaiuçu,Não,"3133709",
3716,Ibirité,Não,"3129806",
3717,Barra dos Coqueiros,Não,"2800605",
3718,Igarapé,Não,"3130101",
3719,Nossa Senhora de Nazaré,Não,"2206753",
3720,Mendes,Não,"3302809",
3721,Alvarenga,Não,"3102209",
3722,Jaçanã,Não,"2405009",
3723,Carmésia,Não,"3113800",
3724,Mantenópolis,Não,"3203304",
3725,Cantagalo,Não,"3112059",
3726,Divino das Laranjeiras,Não,"3122108",
3727,Capitão Andrade,Não,"3112653",
3728,Pescador,Não,"3150000",
3729,Cuparaque,Não,"3120839",
3730,Fronteira dos Vales,Não,"3127057",
3731,Camutanga,Não,"2603603",
3732,Álvaro de Carvalho,Não,"3501400",
3733,São João da Paraúna,Não,"5220058",
3734,Palminópolis,Não,"5215900",
3735,Nazário,Não,"5214408",
3736,Santa Bárbara de Goiás,Não,"5219100",
3737,Bandeira,Não,"3105202",
3738,Cachoeira de Pajeú,Não,"3102704",
3739,Novo Planalto,Não,"5215256",
3740,Coronel Murta,Não,"3119500",
3741,Nova Olímpia,Não,"5106232",
3742,Santo Antônio do Leste,Não,"5107792",
3743,Engenho Velho,Não,"4306924",
3744,Piaçabuçu,Não,"2706802",
3745,Mato Verde,Não,"3141009",
3746,Goiás,Não,"5208905",
3747,Colares,Não,"1502608",
3748,Itaguaru,Não,"5210604",
3749,Montes Claros de Goiás,Não,"5213707",
3750,Jaciara,Não,"5104807",
3751,Curralinho,Não,"1502806",
3752,Indiaporã,Não,"3520707",
3753,Firmino Alves,Não,"2910909",
3754,Divisópolis,Não,"3122454",
3755,Moeda,Não,"3142304",
3756,Urucânia,Não,"3170503",
3757,Mesópolis,Não,"3529658",
3758,Maetinga,Não,"2919959",
3759,Taquaral de Goiás,Não,"5221007",
3760,Queimados,Não,"3304144",
3761,Piraí do Norte,Não,"2924678",
3762,Itapitanga,Não,"2916609",
3763,Brejões,Não,"2904308",
3764,Miracema,Não,"3303005",
3765,Itapetim,Não,"2607703",
3766,Indiavaí,Não,"5104500",
3767,Zacarias,Não,"3557154",
3768,São Vicente Férrer,Não,"2613800",
3769,Ubarana,Não,"3555356",
3770,Novo Brasil,Não,"5215207",
3771,Candiba,Não,"2906600",
3772,Amparo,Não,"2500734",
3773,Barra de Santana,Não,"2501575",
3774,Urandi,Não,"2932606",
3775,Coaraci,Não,"2908002",
3776,Quixaba,Não,"2512606",
3777,Itamari,Não,"2915700",
3778,Iuiu,Não,"2917334",
3779,Lagoa Salgada,Não,"2406601",
3780,Rio do Antônio,Não,"2926806",
3781,Damianópolis,Não,"5206701",
3782,Esteio,Não,"4307708",
3783,Salinas da Margarida,Não,"2927309",
3784,Santa Inês,Não,"2927903",
3785,Lauro de Freitas,Não,"2919207",
3786,Boninal,Não,"2904001",
3787,São Cristóvão,Não,"2806701",
3788,Mendes Pimentel,Não,"3141504",
3789,Botuporã,Não,"2904209",
3790,Ibirataia,Não,"2912905",
3791,Itororó,Não,"2917102",
3792,Cairu,Não,"2905404",
3793,Itiruçu,Não,"2916906",
3794,Nova Fátima,Não,"2922730",
3795,Novo Jardim,Não,"1715259",
3796,Ipiranga do Norte,Não,"5104526",
3797,São Miguel das Matas,Não,"2929404",
3798,Sapucaia,Não,"1507755",
3799,Bonópolis,Não,"5203575",
3800,Divinópolis de Goiás,Não,"5208301",
3801,Nova Nazaré,Não,"5106174",
3802,Serra Caiada,Não,"2410306",
3803,Medicilândia,Não,"1504455",
3804,Cocalinho,Não,"5103106",
3805,Alagoinha,Não,"2500502",
3806,Amargosa,Não,"2901007",
3807,Aratuípe,Não,"2902302",
3808,Érico Cardoso,Não,"2900504",
3809,Jiquiriçá,Não,"2918209",
3810,Lajedo do Tabocal,Não,"2919058",
3811,Milagres,Não,"2921302",
3812,Mutuípe,Não,"2922409",
3813,Nazaré,Não,"2922508",
3814,Salvador,Não,"2927408",
3815,Muritiba,Não,"2922300",
3816,Saubara,Não,"2929750",
3817,Varzedo,Não,"2933174",
3818,Utinga,Não,"2932804",
3819,Cafarnaum,Não,"2905305",
3820,Jerônimo Monteiro,Não,"3203106",
3821,Conceição do Almeida,Não,"2908309",
3822,Nova Ibiá,Não,"2922755",
3823,Nova Itarana,Não,"2922805",
3824,Brejolândia,Não,"2904407",
3825,Candeias,Não,"2906501",
3826,Duas Estradas,Não,"2505808",
3827,Catolândia,Não,"2907400",
3828,Lajedinho,Não,"2919009",
3829,Wagner,Não,"2933406",
3830,Riachão do Jacuípe,Não,"2926301",
3831,Campo Grande,Não,"2701506",
3832,Mulungu do Morro,Não,"2922052",
3833,Roteiro,Não,"2707800",
3834,Santa Luzia D'Oeste,Não,"1100296",
3835,Tapiramutá,Não,"2931301",
3836,Maruim,Não,"2804003",
3837,Várzea da Roça,Não,"2933059",
3838,Miravânia,Não,"3142254",
3839,Piraquara,Não,"4119509",
3840,Várzea Nova,Não,"2933158",
3841,Quatro Barras,Não,"4120804",
3842,Lagoa d'Anta,Não,"2406205",
3843,Barro Alto,Não,"2903235",
3844,Frei Martinho,Não,"2506202",
3845,Jundiá,Não,"2406155",
3846,Barra do Mendes,Não,"2903003",
3847,Canarana,Não,"2906204",
3848,Ipupiara,Não,"2914109",
3849,Cristinápolis,Não,"2801702",
3850,Rio da Conceição,Não,"1718659",
3851,Várzea do Poço,Não,"2933109",
3852,Ipueiras,Não,"1709807",
3853,Pindorama do Tocantins,Não,"1717008",
3854,Silvanópolis,Não,"1720655",
3855,Santa Rita do Tocantins,Não,"1718899",
3856,Caém,Não,"2905107",
3857,Macaíba,Não,"2407104",
3858,Crisópolis,Não,"2909604",
3859,Jesuânia,Não,"3135902",
3860,Lambari,Não,"3137809",
3861,Ribeira do Amparo,Não,"2926509",
3862,Olho d'Água Grande,Não,"2705903",
3863,Fátima,Não,"1707553",
3864,Filadélfia,Não,"2910859",
3865,Antônio Gonçalves,Não,"2901809",
3866,Nipoã,Não,"3532702",
3867,Quixabeira,Não,"2925931",
3868,Inconfidentes,Não,"3130606",
3869,São Pedro,Não,"2412708",
3870,Gracho Cardoso,Não,"2802601",
3871,Carira,Não,"2801405",
3872,Porto Nacional,Não,"1718204",
3873,Sobradinho,Não,"2930774",
3874,São Gonçalo do Gurguéia,Não,"2209757",
3875,Marechal Deodoro,Não,"2704708",
3876,Pindoba,Não,"2707008",
3877,São Sebastião,Não,"2708808",
3878,Taquarana,Não,"2709103",
3879,Traipu,Não,"2709202",
3880,Aquidabã,Não,"2800209",
3881,São José do Mantimento,Não,"3163607",
3882,Remanso,Não,"2926004",
3883,Monte Alegre do Piauí,Não,"2206605",
3884,Palmeira dos Índios,Não,"2706307",
3885,São José da Tapera,Não,"2708402",
3886,Santana do Seridó,Não,"2411429",
3887,Redenção do Gurguéia,Não,"2208700",
3888,Várzea Branca,Não,"2211357",
3889,Coivaras,Não,"2202737",
3890,Água Branca,Não,"2700102",
3891,Inhapi,Não,"2703304",
3892,Ouro Velho,Não,"2510600",
3893,Pariconha,Não,"2706422",
3894,Paulo Jacinto,Não,"2706604",
3895,Maravilha,Não,"2704609",
3896,Jatobá,Não,"2608057",
3897,Lagoa do Ouro,Não,"2608602",
3898,Terezinha,Não,"2615102",
3899,Maragogi,Não,"2704500",
3900,Araruna,Não,"2501005",
3901,Porto Calvo,Não,"2707305",
3902,Brejão,Não,"2602407",
3903,Camocim de São Félix,Não,"2603504",
3904,Correntes,Não,"2604700",
3905,Logradouro,Não,"2508554",
3906,Novo Lino,Não,"2705606",
3907,Areia Branca,Não,"2800506",
3908,Barra de São Miguel,Não,"2501708",
3909,Goianinha,Não,"2404200",
3910,Caraúbas,Não,"2504074",
3911,Congo,Não,"2504702",
3912,Japi,Não,"2405405",
3913,Riacho de Santo Antônio,Não,"2512788",
3914,Guarará,Não,"3128501",
3915,Caaporã,Não,"2503001",
3916,Desterro,Não,"2505402",
3917,Sarzedo,Não,"3165537",
3918,Senador Alexandre Costa,Não,"2111748",
3919,Algodão de Jandaíra,Não,"2500577",
3920,Araçagi,Não,"2500809",
3921,Ipueira,Não,"2404804",
3922,Ouro Branco,Não,"2408508",
3923,São João do Sabugi,Não,"2412104",
3924,Cuité,Não,"2505105",
3925,Ribeirão Pires,Não,"3543303",
3926,Baía Formosa,Não,"2401404",
3927,Canguaretama,Não,"2402204",
3928,Itabaianinha,Não,"2803005",
3929,Bento Fernandes,Não,"2401602",
3930,Graça Aranha,Não,"2104701",
3931,Santa Filomena do Maranhão,Não,"2109759",
3932,São Domingos do Maranhão,Não,"2110708",
3933,Ceará-Mirim,Não,"2402600",
3934,Itaguatins,Não,"1710706",
3935,São Sebastião do Tocantins,Não,"1720309",
3936,Jenipapo dos Vieiras,Não,"2105476",
3937,Presidente Dutra,Não,"2109106",
3938,São Raimundo do Doca Bezerra,Não,"2111631",
3939,Buenos Aires,Não,"2602704",
3940,Simões,Não,"2210706",
3941,Teresina,Não,"2211001",
3942,Dom Pedro,Não,"2103802",
3943,Resplendor,Não,"3154309",
3944,São José dos Basílios,Não,"2111250",
3945,São Pedro da Água Branca,Não,"2111532",
3946,São Roberto,Não,"2111672",
3947,Timon,Não,"2112209",
3948,União,Não,"2211100",
3949,Bernardo do Mearim,Não,"2101939",
3950,Miguel Alves,Não,"2206209",
3951,Nossa Senhora dos Remédios,Não,"2206803",
3952,Aldeias Altas,Não,"2100303",
3953,Coelho Neto,Não,"2103406",
3954,Coroatá,Não,"2103604",
3955,Pio XII,Não,"2108702",
3956,Solânea,Não,"2516003",
3957,Nova Aliança do Ivaí,Não,"4116505",
3958,Milagres do Maranhão,Não,"2106672",
3959,Boa Vista,Não,"2502151",
3960,Breu Branco,Não,"1501782",
3961,Igarapé do Meio,Não,"2105153",
3962,Placas,Não,"1505650",
3963,Areial,Não,"2501203",
3964,Anajatuba,Não,"2100709",
3965,Massaranduba,Não,"2509206",
3966,São Bento,Não,"2110500",
3967,Barcarena,Não,"1501303",
3968,Santa Rita,Não,"2110203",
3969,Belterra,Não,"1501451",
3970,Bacurituba,Não,"2101350",
3971,Paço do Lumiar,Não,"2107506",
3972,Abaetetuba,Não,"1500107",
3973,Tomé-Açu,Não,"1508001",
3974,Rondon,Não,"4122602",
3975,Tailândia,Não,"1507953",
3976,Concórdia do Pará,Não,"1502756",
3977,Alto Alegre do Maranhão,Não,"2100436",
3978,Juruti,Não,"1503903",
3979,São Domingos do Capim,Não,"1507201",
3980,Pitimbu,Não,"2511905",
3981,Alto Jequitibá,Não,"3153509",
3982,Carlos Chagas,Não,"3113701",
3983,Bequimão,Não,"2101905",
3984,Boa Vista do Gurupi,Não,"2101970",
3985,Januário Cicco,Não,"2405306",
3986,Ibatiba,Não,"3202454",
3987,Trizidela do Vale,Não,"2112233",
3988,Prata,Não,"2512200",
3989,Campos dos Goytacazes,Não,"3301009",
3990,Central do Maranhão,Não,"2103125",
3991,Junco do Maranhão,Não,"2105658",
3992,Pureza,Não,"2410405",
3993,Atalanta,Não,"4201802",
3994,Barcelona,Não,"2401503",
3995,Bujaru,Não,"1501907",
3996,Bacabeira,Não,"2101251",
3997,Carutapera,Não,"2102903",
3998,Santa Izabel do Pará,Não,"1506500",
3999,Lagoa Seca,Não,"2508307",
4000,Albertina,Não,"3101409",
4001,Joca Marques,Não,"2205458",
4002,Sulina,Não,"4126652",
4003,Santa Bárbara do Pará,Não,"1506351",
4004,Pau D'Arco do Piauí,Não,"2207793",
4005,Remígio,Não,"2512705",
4006,Itaúna do Sul,Não,"4111308",
4007,Guaporema,Não,"4109104",
4008,Santarém Novo,Não,"1506906",
4009,Vigia,Não,"1508209",
4010,Piúma,Não,"3204203",
4011,Miranda do Norte,Não,"2106755",
4012,Passagem,Não,"2510709",
4013,Mirangaba,Não,"2921401",
4014,Quebrangulo,Não,"2707602",
4015,Arara,Não,"2500908",
4016,Cruzeta,Não,"2403004",
4017,Cunhataí,Não,"4204756",
4018,Salete,Não,"4215307",
4019,São Geraldo,Não,"3161502",
4020,Aracitaba,Não,"3103306",
4021,Arandu,Não,"3503109",
4022,Ibititá,Não,"2913101",
4023,Campo Limpo Paulista,Não,"3509601",
4024,Parisi,Não,"3536257",
4025,Santa Salete,Não,"3547650",
4026,Anísio de Abreu,Não,"2200707",
4027,Brejo,Não,"2102101",
4028,Pastos Bons,Não,"2108009",
4029,Piedade de Ponte Nova,Não,"3150208",
4030,Dirce Reis,Não,"3513850",
4031,Valente,Não,"2933000",
4032,São José do Peixe,Não,"2210102",
4033,Presidente Vargas,Não,"2109304",
4034,Batalha,Não,"2700706",
4035,São José dos Ramos,Não,"2514453",
4036,Teixeira,Não,"2516706",
4037,Jaboticatubas,Não,"3134608",
4038,Moita Bonita,Não,"2804102",
4039,Machados,Não,"2609105",
4040,São Domingos do Cariri,Não,"2513943",
4041,São Sebastião do Anta,Não,"3164472",
4042,Senador José Bento,Não,"3165800",
4043,Palmelo,Não,"5215801",
4044,Lago do Junco,Não,"2105807",
4045,Coronel Ezequiel,Não,"2402808",
4046,Equador,Não,"2403400",
4047,Novo Horizonte,Não,"2923035",
4048,Jardim Olinda,Não,"4112603",
4049,Lagoa Nova,Não,"2406502",
4050,Santa Branca,Não,"3546009",
4051,Vicentina,Não,"5008404",
4052,Zabelê,Não,"2517407",
4053,Duas Barras,Não,"3301603",
4054,Prata do Piauí,Não,"2208601",
4055,Carpina,Não,"2604007",
4056,Natuba,Não,"2509909",
4057,Pedra Grande,Não,"2409506",
4058,Teresópolis,Não,"3305802",
4059,Cabedelo,Não,"2503209",
4060,São José de Ribamar,Não,"2111201",
4061,Caturité,Não,"2504355",
4062,Santa Maria,Não,"2409332",
4063,Rio Bonito,Não,"3304300",
4064,Barra D'Alcântara,Não,"2201176",
4065,Raposa,Não,"2109452",
4066,Paulista,Não,"2610707",
4067,Poço Branco,Não,"2410108",
4068,Boqueirão,Não,"2502508",
4069,Dias d'Ávila,Não,"2910057",
4070,Natal,Não,"2408102",
4071,Ministro Andreazza,Não,"1101203",
4072,Parelhas,Não,"2408904",
4073,Curuçá,Não,"1502905",
4074,Salinópolis,Não,"1506203",
4075,Aparecida d'Oeste,Não,"3502606",
4076,Fernando de Noronha,Não,"2605459",
4077,Cacaulândia,Não,"1100601",
4078,Monte Negro,Não,"1101401",
4079,Primavera de Rondônia,Não,"1101476",
4080,Vale do Paraíso,Não,"1101807",
4081,Rio do Fogo,Não,"2408953",
4082,Malhador,Não,"2803906",
4083,Anamã,Não,"1300086",
4084,Siriri,Não,"2807204",
4085,Porto Acre,Não,"1200807",
4086,Bom Jesus do Tocantins,Não,"1501576",
4087,Bonito,Não,"1501600",
4088,Jacundá,Não,"1503804",
4089,Melgaço,Não,"1504505",
4090,Ananindeua,Não,"1500800",
4091,Belém,Não,"1501402",
4092,Brejo Grande do Araguaia,Não,"1501758",
4093,Cumaru do Norte,Não,"1502764",
4094,Itupiranga,Não,"1503705",
4095,Carrasco Bonito,Não,"1703891",
4096,Nova Ipixuna,Não,"1504976",
4097,Marituba,Não,"1504422",
4098,Peixe-Boi,Não,"1505601",
4099,Santa Maria do Pará,Não,"1506609",
4100,Salvaterra,Não,"1506302",
4101,São João de Pirabas,Não,"1507474",
4102,Santo Antônio do Tauá,Não,"1507003",
4103,Aguiarnópolis,Não,"1700301",
4104,Augustinópolis,Não,"1702554",
4105,Buriti do Tocantins,Não,"1703800",
4106,Esperantina,Não,"1707405",
4107,Oliveira de Fátima,Não,"1715507",
4108,Escada,Não,"2605202",
4109,Amorinópolis,Não,"5200902",
4110,Acreúna,Não,"5200134",
4111,Cachoeira de Goiás,Não,"5204201",
4112,Monte Carmelo,Não,"3143104",
4113,Avelinópolis,Não,"5202809",
4114,Americano do Brasil,Não,"5200852",
4115,Baliza,Não,"5203104",
4116,Adelândia,Não,"5200159",
4117,Doverlândia,Não,"5207253",
4118,Guarinos,Não,"5209457",
4119,Itapuranga,Não,"5211206",
4120,Jaupaci,Não,"5212006",
4121,Itajá,Não,"5210802",
4122,Itarumã,Não,"5211305",
4123,São Simão,Não,"5220405",
4124,Guiricema,Não,"3129004",
4125,Turvânia,Não,"5221502",
4126,Morro Agudo de Goiás,Não,"5213855",
4127,Teresina de Goiás,Não,"5221080",
4128,Pancas,Não,"3204005",
4129,Marilândia,Não,"3203353",
4130,Lajinha,Não,"3137700",
4131,João Neiva,Não,"3203130",
4132,Bom Jardim,Não,"3300506",
4133,Apiacá,Não,"3200508",
4134,Ibiraçu,Não,"3202504",
4135,Italva,Não,"3302056",
4136,Belford Roxo,Não,"3300456",
4137,Maricá,Não,"3302700",
4138,Camapuã,Não,"5002605",
4139,Cruz das Almas,Não,"2909802",
4140,Japeri,Não,"3302270",
4141,Barra do Garças,Não,"5101803",
4142,Nova Santa Helena,Não,"5106190",
4143,São Roque do Canaã,Não,"3204955",
4144,Magé,Não,"3302502",
4145,Areal,Não,"3300225",
4146,Balneário Arroio do Silva,Não,"4201950",
4147,Balneário Gaivota,Não,"4202073",
4148,Cordeiro,Não,"3301504",
4149,Cachoeiras de Macacu,Não,"3300803",
